ID,Name,Address,Geolocation,Latitude,Longitude,Tags,A tester,Restaurant,Café ,Bistrot,Bar,Bière,Vin,Thaïlandais,Pâtisserie,Ramen,Vietnamien,Street food,Sri Lankais,Pizza,Italien,Mexicain,Méditerranéen,Glace,Fromage,Laotien,Latino,Japonais,Indien,Bistronomique,Espagnol,Gastro,Bouillon,Asiatique,Boulangerie,Brunch,Coréen,Chinois,Cocktail,Crêpe,Burger,Dessert,Libanais,Végé,British,Pub,Brasserie,Nouille,Musique,Vegan,Katsu,Traiteur,Cidre,Grec,Cookie,Marché,Boutique,Description
,Rue des Petits Champs,"Rue des Petits Champs, Paris, France",,#N/A,#N/A,Ramen,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Ramen et gyosa d'Axelle 
les meilleurs de Paris"
,Rush Bar,"32 Rue Saint-Sébastien, 75011 Paris, France","https://www.google.com/maps/place/Rush+Bar/@48.8612942,2.3676247,17z/data=!4m15!1m8!3m7!1s0x47e66dfc2d499b27:0x99fb48f538b11a2c!2s32+Rue+Saint-S%C3%A9bastien,+75011+Paris!3b1!8m2!3d48.8612942!4d2.370205!16s%2Fg%2F11yjgr2s3r!3m5!1s0x47e66dfc32a88f9d:0xd503ef03688e39a3!8m2!3d48.8613589!4d2.3702667!16s%2Fg%2F1vc81386!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",48.8612942,2.3676247,"Bar, Bière, Pub",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Pub anglais avec grands écrans pour regarder le foot. Assez petit, sous sol avec table de billard. Bonne ambiance de pub sombre, barman sympa et 6 bières en pression "
,SAaM,"59Bis Rue de Lancry, 75010 Paris, France","https://www.google.com/maps/place/SAaM/@48.8722233,2.3627683,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e0c750b3c1f:0xe10551237ef2623b!8m2!3d48.8722233!4d2.3627683!16s%2Fg%2F11b7vy1glp!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",48.8722233,2.3627683,"Restaurant, Asiatique, Coréen",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Cantine coréenne : bao et bibimbap 
Univers girly acidulé: camaïeu bleu & rose pâle, meubles chinés
Formule midi 10€ bun + salade"
,Sababa Den Haag,"Prinsestraat 63, 2513 CB Den Haag, Netherlands","https://www.google.com/maps/place/Sababa+Den+Haag/@52.0794798,4.3048411,17z/data=!3m1!4b1!4m6!3m5!1s0x47c5b7d005be8cf5:0xfa53c973161b1501!8m2!3d52.0794798!4d4.3048411!16s%2Fg%2F11ss16rfzw?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",52.0794798,4.3048411,"A tester, Restaurant, Street food, Méditerranéen",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Sager + Wilde,"193 Hackney Rd, London E2 8JL, Royaume-Uni","https://www.google.com/maps/place/Sager+%2B+Wilde/@51.531035,-0.0747058,17z/data=!4m15!1m8!3m7!1s0x48761cbf35cd3eb1:0x911e7c21c0afcf66!2sThe+British+Lion,+193+Hackney+Rd,+London+E2+8JL,+UK!3b1!8m2!3d51.531035!4d-0.0721255!16s%2Fg%2F11c43t30t_!3m5!1s0x48761cbf34490fcb:0x4e2a0a2bd78c9f19!8m2!3d51.5310483!4d-0.0721273!16s%2Fg%2F12hldggyf?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",51.531035,-0.0747058,"Restaurant, Bar, Vin",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bar à vin 
,SAIN Boulangerie,"13 Rue Alibert, 75010 Paris","https://www.google.com/maps/place/SAIN+Boulangerie/@48.8715594,2.3671281,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66fe2886e0f81:0x7d16075b363f8e02!8m2!3d48.8715594!4d2.3671281!16s%2Fg%2F11gtg774bc!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",48.8715594,2.3671281,Boulangerie,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Sain Boulangerie,"23 Rue des Gravilliers, 75003 Paris","https://www.google.com/maps/place/Sain+Boulangerie/@48.8637237,2.3568063,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66f91f93e051d:0x9abcca62b81c0273!8m2!3d48.8637237!4d2.3568063!16s%2Fg%2F11ttbfzm1q!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",48.8637237,2.3568063,Boulangerie,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Saint Pearl,"38 Rue des Saints-Pères, 75007 Paris, France",,#N/A,#N/A,"A tester, Café , Brunch",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comme le cuppa café : flat white, scones, cookies et banana bread qui ont l’air pas mal du tout et endroit tout chou même si petit. A tester les toasts (burrada) "
,SAINTS PÈRES,"69 Rue des Saints-Pères, 75006 Paris","https://www.google.com/maps/place/SAINTS+P%C3%88RES/@48.8532338,2.3297918,16z/data=!3m1!4b1!4m6!3m5!1s0x47e671d425785451:0x31aecd6659f355b5!8m2!3d48.8532338!4d2.3297918!16s%2Fg%2F11yf9ktytf?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8532338,2.3297918,"A tester, Café ",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Salōn Marais,"3 Rue du Roi Doré, 75003 Paris, France",,#N/A,#N/A,"A tester, Restaurant, Burger",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Cuisine isrealienne originale
A tester : hallah kefta burger avec pain briocher kefta, steak, avocat
Falafel, cheesecake abricot"
,Sama,"5 Rue Guillaume Bertrand, 75011 Paris, France",,#N/A,#N/A,"A tester, Restaurant",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bistro parisien qui a vraiment l’air très bien ! Michelin 2019
,Sama bistro,"5 Rue Guillaume Bertrand, 75011 Paris, France",,#N/A,#N/A,"Restaurant, Libanais",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Sanjo,"29 Rue d'Argenteuil, 75001 Paris, France","https://www.google.com/maps/place/Sanjo/@48.8663375,2.3331631,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e2fe3a9acab:0x7eb8d88f6f3715cc!8m2!3d48.8663375!4d2.3331631!16s%2Fg%2F11g0lkhkk9!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",48.8663375,2.3331631,"Restaurant, Ramen, Japonais, Asiatique",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Restaurant bistro de ramen
Eloigné des autres et très bon
intérieur sympa pierre
spécialité de tonkotsu 
ramen sans bouillon shirunashi tan"
,Sapajou - Cave à vin Paris,"10 Rue de la Fontaine du But, 75018 Paris, France, 75018 Paris, France","https://www.google.com/maps/place/Sapajou+-+Cave+%C3%A0+vin+Paris/@48.8904694,2.3367596,17z/data=!3m1!5s0x47e66e5bc999cb07:0x29a84a95de0875c!4m15!1m8!3m7!1s0x47e66e5bc9ab4293:0x90cfd3b6c1914018!2s10+Rue+de+la+Font+du+But,+75018+Paris!3b1!8m2!3d48.8904694!4d2.3393399!16s%2Fg%2F11c4wz7c41!3m5!1s0x47e66fafd5f3a4db:0x7140495fda6def73!8m2!3d48.8904609!4d2.339311!16s%2Fg%2F11r4y7wr_v?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",48.8904694,2.3367596,"Bar, Vin",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Petit bar à vin avec quelques petites choses à manger plutôt simples, mais cave super intéressante, bonne ambiance et propriétaire très sympa"
,Saperlipopette,"24 Rue Mars et Roty, Puteaux 92800",,#N/A,#N/A,"A tester, Restaurant, Gastro",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Restaurant de Norbert 
Selon Clément ne vaut pas le coup pour 80€ entrée plat dessert.."
,Savannah Coffee,"5 Rue de Turenne, 75004 Paris, France",,#N/A,#N/A,"A tester, Restaurant, Bar",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bar a bière et burger
"
,Saveur de blés,"24 Rue du Moulin des Prés, 75013 Paris","https://www.google.com/maps/place/Saveur+de+bl%C3%A9s/@48.8284477,2.3526815,17z/data=!3m1!4b1!4m6!3m5!1s0x47e671dd32218209:0xcacf9255df22817!8m2!3d48.8284477!4d2.3526815!16s%2Fg%2F11j32ykvbb?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8284477,2.3526815,"A tester, Restaurant, Chinois",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Savor.,"11 Place de la Fourche, 17000 La Rochelle","https://www.google.com/maps/place/Savor./@46.1577153,-1.1491798,17z/data=!3m1!4b1!4m6!3m5!1s0x480153ae584baad5:0x723d46532bfa7513!8m2!3d46.1577153!4d-1.1491798!16s%2Fg%2F1tjt19fs?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",46.1577153,-1.1491798,"A tester, Restaurant",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,SCANDLE,"20 Avenue Kléber, 75016 Paris, France","https://www.google.com/maps/place/SCANDLE/@48.881327,2.331748,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66fee8cfaaaa9:0x69e8b484da723a9d!8m2!3d48.881327!4d2.331748!16s%2Fg%2F11ddx4rcd4!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",48.881327,2.331748,"Café , Brunch",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Magasin + endroit pour manger 
Brunch a volonté a 21€
Produit frais bien présenté"
,Scarpetta,"72 Rue Marguerite de Rochechouart, 75009 Paris","https://www.google.com/maps/place/Scarpetta/@48.8816405,2.3466989,16z/data=!3m1!4b1!4m6!3m5!1s0x47e66f0045522705:0xea88f7d8b3384f50!8m2!3d48.8816405!4d2.3466989!16s%2Fg%2F11vwvcrk4r?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8816405,2.3466989,"A tester, Restaurant, Italien",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,SCHMOUTZ,"130 Rue Saint-Maur, 75011 Paris","https://www.google.com/maps/place/SCHMOUTZ/@48.8680682,2.3753993,17z/data=!3m1!4b1!4m6!3m5!1s0x47e67273bf46f38b:0x14ea1a2e2125ef45!8m2!3d48.8680682!4d2.3753993!16s%2Fg%2F11g8g094hd!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",48.8680682,2.3753993,Restaurant,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bistrot alsacien recommandé par Matthieu 
,Scoop Me a Cookie - Legendre,72 rue Legendre Paris 75017,,#N/A,#N/A,"A tester, Pâtisserie",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Chaine de cookies qui ont l'air pas mal du tout 
3,5€ le cookie"
,Season Marais,"1 Rue Charles-François Dupuis, 75003 Paris, France",,#N/A,#N/A,"A tester, Café , Brunch",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Café cosy + brunch classique mais très bon 
Sandwich pastrami, avocado toast, pancake..
Endroit super cocooning"
,Seggio Gintoneria Cocktail Bar,"L.go Seggio, 5, 71019 Vieste FG, Italy","https://www.google.com/maps/place/Seggio+Gintoneria+Cocktail+Bar/@41.8822227,16.1820678,17z/data=!3m1!4b1!4m6!3m5!1s0x1337c86b33e0bc75:0xbf7f3ca3f432ebd5!8m2!3d41.8822227!4d16.1820678!16s%2Fg%2F11c4524jxy!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",41.8822227,16.1820678,"Restaurant, Bar, Bière, Cocktail",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Sellae,"18 Rue des Wallons, 75013 Paris","https://www.google.com/maps/place/Sellae/@48.8387795,2.3596058,17z/data=!3m1!4b1!4m6!3m5!1s0x47e671f386607a4b:0x50d2dcc099f18afc!8m2!3d48.8387795!4d2.3596058!16s%2Fg%2F11gfc0pz9d?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8387795,2.3596058,"A tester, Restaurant, Bistrot",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,SENsation,"32 Rue Saint-Maur, 75011 Paris","https://www.google.com/maps/place/SENsation/@48.8609316,2.3814284,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66d002e04e901:0xfa3b3ea1d9465c5d!8m2!3d48.8609316!4d2.3814284!16s%2Fg%2F11wwx1nrhc?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8609316,2.3814284,"A tester, Restaurant, Bistrot, Asiatique",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Septime,"80 Rue de Charonne, 75011 Paris, France","https://www.google.com/maps/place/Septime/@48.8535774,2.3782717,17z/data=!3m1!5s0x47e67209ad5fed67:0xdcf1bfbd4a8b730e!4m15!1m8!3m7!1s0x47e67209ad5e4be9:0x1d6fb744aa84ea2c!2s80+Rue+de+Charonne,+75011+Paris!3b1!8m2!3d48.8535774!4d2.380852!16s%2Fg%2F11bw43l6jp!3m5!1s0x47e672085202a913:0x3230715dda06499!8m2!3d48.8535723!4d2.3809333!16s%2Fg%2F1v6l6tc7?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",48.8535774,2.3782717,"Restaurant, Bar, Vin",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A l’air top
,Sergent Garcia,"3 Pl. Rio de Janeiro, 75008 Paris, France","https://www.google.com/maps/place/Sergent+Garcia/@48.8773795,2.3071397,17z/data=!4m15!1m8!3m7!1s0x47e66fb87e09da9b:0x91509c3bc230bed!2s3+Pl.+Rio+de+Janeiro,+75008+Paris!3b1!8m2!3d48.8773795!4d2.30972!16s%2Fg%2F11q2x8s6rp!3m5!1s0x47e66f49e2210e1f:0xd5582e175fb71ac!8m2!3d48.8773795!4d2.30972!16s%2Fg%2F11nn76fyhm?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",48.8773795,2.3071397,"Restaurant, Bar, Vin, Latino, Cocktail",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Restaurant avec cuisine d’AmL, vin latino et cocktails. Intérieur style bord de mer en bois. Ceviche super frais, paracones, guacamole et frites de patate douce super bonnes"
